features,scaler,pca,evr,method,k,silhouette,calinski,davies_bouldin,bic,min_size
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",standard,pca3,1.0,Agg-ward,6,0.21352003481117632,88.94354537544612,1.1793336446980975,,27
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,rasio_adopsi_telemedicine",robust,none,,GMM-spherical,3,0.2135090710494395,86.77167945159735,1.4794760344819924,2634.811263463535,25
"efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,none,,GMM-diag,4,0.21350086227386117,60.89478896095422,1.9794577396451851,1170.9800251469578,24
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,none,,GMM-diag,6,0.2134575241772787,77.35924950401443,1.1540264211669247,2027.899942130282,23
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,none,,GMM-diag,5,0.21318384297787904,81.58971557333786,1.2616564578281182,2484.9368708365387,24
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,efisiensi_anggaran_it",robust,pca3,1.0,Agg-ward,3,0.21307111908433587,93.11884159877052,1.328459745309144,,40
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,efisiensi_anggaran_it",robust,none,,Agg-ward,3,0.21307111908433587,93.11884159877054,1.3284597453091438,,40
"skor_kematangan_digital,beban_pasien_per_staf,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,none,,GMM-full,2,0.21303914168402574,71.29028394465799,1.715234904426876,3012.8431051498656,117
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,pca3,0.8303453419352484,Agg-ward,2,0.21292696004699077,63.837964207812284,1.6748101850910126,,86
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca3,1.0,Agg-complete,2,0.2129032372305745,66.10289033166924,1.7596437853513807,,86
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,none,,Agg-complete,2,0.21290323722948573,66.10289033166926,1.7596437853513807,,86
"rata_rata_waktu_respons_rujukan_menit,efisiensi_anggaran_it,rasio_adopsi_telemedicine",robust,pca3,1.0,Agg-complete,2,0.21286821603896475,68.17886318928521,1.4433546895476177,,72
"rata_rata_waktu_respons_rujukan_menit,efisiensi_anggaran_it,rasio_adopsi_telemedicine",robust,none,,Agg-complete,2,0.21286821603896466,68.17886318928517,1.4433546895476181,,72
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",robust,pca3,0.9999999999999999,GMM-spherical,6,0.21285203586006782,84.44725582079526,1.2338986970503854,1999.1441219118567,26
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",robust,none,,GMM-spherical,6,0.21285203585865373,84.44725582079519,1.2338986970503856,1999.1441219118562,26
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,efisiensi_anggaran_it",standard,none,,KMeans,3,0.21255510366889885,72.49514413386274,1.47518597950335,,73
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,none,,Agg-ward,5,0.21244912816121725,79.32152655014274,1.3010408173248618,,32
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,pca3,0.9999999999999999,Agg-ward,5,0.21244912815933328,79.32152655014272,1.3010408173248618,,32
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",standard,none,,Agg-ward,4,0.21243266536516067,91.2267517315375,1.1797987552377156,,30
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",standard,pca3,1.0,Agg-ward,4,0.21243266536210517,91.22675173153755,1.179798755237716,,30
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,none,,GMM-spherical,3,0.21241905203698738,37.5716102738956,2.4988584787721058,3078.409745425375,41
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,efisiensi_anggaran_it",standard,none,,Agg-ward,2,0.21230205080765566,82.68916088460118,1.506810842523575,,111
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,efisiensi_anggaran_it",standard,pca3,1.0,Agg-ward,2,0.21230205080765563,82.68916088460115,1.5068108425235753,,111
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,pca3,0.8453616015589244,Agg-ward,3,0.21222112699365323,82.17470112140796,1.3073913332510365,,61
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,efisiensi_anggaran_it",robust,pca3,0.8442974053361454,Agg-ward,3,0.21220721905655573,92.21183365958119,1.4192481387774374,,39
"skor_kematangan_digital,efisiensi_anggaran_it,rasio_adopsi_telemedicine",robust,none,,GMM-diag,4,0.212071406473427,54.86002159582852,2.0177445127977482,1771.942039236727,24
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",robust,pca3,1.0,GMM-full,2,0.2120657446064018,70.44454630683235,1.806414319930841,1894.6120708872477,124
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",robust,none,,GMM-full,2,0.21206574460640176,70.44454630683231,1.8064143199308416,1894.6120708872486,124
"skor_kematangan_digital,beban_pasien_per_staf,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,none,,GMM-spherical,3,0.211883134276096,37.01040690061574,2.718701166215892,3033.7826060128677,36
"skor_kematangan_digital,beban_pasien_per_staf,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,none,,GMM-full,4,0.2118569214934441,54.557997492825386,1.5282948866783743,2744.955325098136,24
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,none,,GMM-tied,3,0.21171621071547309,75.42150815373755,1.3812490414476164,3134.9983691990037,59
"rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,efisiensi_anggaran_it,rasio_adopsi_telemedicine",robust,none,,KMeans,2,0.21169605310487133,70.75121642091149,1.591986800804296,,86
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca3,0.8244340583576067,GMM-spherical,3,0.2116582529474067,90.3051983440294,1.2841761606599502,1995.5296304187734,70
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,efisiensi_anggaran_it",robust,pca3,1.0,GMM-diag,3,0.21148381515509712,44.494545540970606,2.6297324775964444,2062.595306811844,24
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,none,,GMM-spherical,2,0.21137793402657162,79.7957313628413,1.7191092091511078,2513.8746917083777,112
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,none,,GMM-full,3,0.21130637093326005,70.17135388844834,1.4940524266108974,2461.509626758242,44
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,pca3,0.9999999999999999,GMM-full,3,0.2113063709326028,70.17135388844834,1.4940524266108974,2461.5096267582426,44
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,pca2,0.6914405609581078,Agg-complete,4,0.21127141039061925,99.2703799465618,0.9713959633385162,,22
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",standard,none,,Agg-ward,2,0.21118961742090858,80.25825288841092,1.5722014274098928,,97
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",standard,pca3,1.0,Agg-ward,2,0.21118961742090858,80.25825288841092,1.5722014274098925,,97
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",robust,none,,Agg-ward,4,0.2111505782224472,97.70824981401202,1.171061404006188,,31
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",robust,pca3,1.0,Agg-ward,4,0.21115057822244718,97.708249814012,1.171061404006188,,31
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,pca3,0.8591452126787493,GMM-diag,3,0.21114858824071828,73.57684541508414,1.5562657877411337,2507.0510007371417,30
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,none,,GMM-diag,5,0.21091138089460312,81.2560554751747,1.2572774822160429,1949.1049196417787,24
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",standard,none,,Agg-complete,2,0.21089179940598657,66.3507814480922,1.8215233115879643,,91
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen",standard,pca3,1.0,Agg-complete,2,0.21089179940598657,66.35078144809228,1.8215233115879634,,91
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it",robust,pca3,0.8848571506887327,Agg-ward,3,0.21087607487765805,84.50486421182796,1.4319219344446126,,22
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,pca3,0.8217287455607007,GMM-diag,3,0.2107316615491117,32.69077607750999,3.596159741888069,2434.0246388143823,34
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,pca3,0.8410568372400727,Agg-ward,3,0.21032888125401797,73.56781427957385,1.325225308705593,,65
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca3,0.8244340583576067,GMM-full,5,0.21032422933736133,73.51309012827144,1.2931893747943546,2112.6980179520174,40
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it",standard,none,,KMeans,3,0.2103239694977125,73.00092781854579,1.5184737673898485,,50
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca3,0.8244340583576067,GMM-diag,4,0.21029758311471583,82.09999407590294,1.1942360940347279,2025.1270604688204,39
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,pca3,0.8296326067357997,Agg-ward,2,0.21023316254501292,62.335138214107516,1.6221468837218103,,67
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",robust,none,,GMM-diag,3,0.21011587675684998,67.91791859968988,1.3017494622507948,2333.849618066629,24
"rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,efisiensi_anggaran_it",robust,none,,GMM-diag,4,0.2100246919846444,36.77743847642218,2.6246345354029175,2120.6489756443134,22
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,efisiensi_anggaran_it",standard,none,,KMeans,2,0.2099775778682437,63.01942536009406,1.8754125970763225,,100
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",standard,none,,Agg-ward,5,0.2099742309180519,88.56060563692667,1.2154050290784018,,27
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",standard,pca3,1.0,Agg-ward,5,0.20997423091503303,88.5606056369267,1.215405029078402,,27
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,pca3,0.8217287455607007,GMM-spherical,3,0.20982842280547712,34.344764827144964,3.246519232890421,2420.8057107385685,49
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,efisiensi_anggaran_it",standard,none,,GMM-diag,3,0.2097524294104128,54.48490633127957,1.6251553951836666,3070.9486327461177,42
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",robust,pca3,1.0,GMM-spherical,4,0.20972137986315237,81.41399389907853,1.4300759043642197,1901.322662028853,42
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",robust,none,,GMM-spherical,4,0.20972137986315237,81.41399389907848,1.4300759043642202,1901.322662028854,42
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,none,,GMM-spherical,3,0.20969880738103422,84.42981223999237,1.429539976775015,3137.9698112962396,83
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it",standard,none,,KMeans,2,0.2096418458850804,77.53461277387026,1.7098732108805919,,127
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,none,,KMeans,2,0.20962650379583506,81.05074668790382,1.7135382629279692,,119
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,pca3,0.8410568372400727,Agg-ward,2,0.2096259783179232,67.87156685265312,1.702765124544045,,135
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it",standard,none,,Agg-ward,3,0.20961728477254832,73.54022638556977,1.4435875754149181,,82
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it",standard,pca3,1.0,Agg-ward,3,0.20961728477158448,73.54022638556972,1.4435875754149186,,82
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,pca3,0.8296326067357997,GMM-full,3,0.20959298706716312,80.02805094708768,1.4264929113531242,2531.6997992420547,81
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",standard,none,,KMeans,4,0.20924657255682733,77.09038903608386,1.370581553878256,,22
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,rasio_adopsi_telemedicine",standard,pca3,1.0,GMM-diag,5,0.20914940264162357,79.5726127154864,1.2635832671044622,2371.626316204806,24
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca3,1.0,Agg-ward,5,0.20872485820625428,74.93887648118944,1.2197427479473422,,33
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,none,,Agg-ward,5,0.20872485820361056,74.93887648118941,1.219742747947342,,33
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,none,,GMM-diag,3,0.20859535978868987,78.9995540962353,1.4196200625355615,1939.7344263752505,87
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,rasio_adopsi_telemedicine",standard,pca3,0.9999999999999999,Agg-ward,5,0.2084203901213214,93.84170508144004,1.2673683289809232,,30
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,rasio_adopsi_telemedicine",standard,none,,Agg-ward,5,0.20842039011694166,93.84170508144004,1.2673683289809237,,30
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,efisiensi_anggaran_it",standard,none,,GMM-full,3,0.20831983728499553,51.72009363959239,1.7316534065628317,3128.016604207361,33
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",robust,pca3,1.0,GMM-diag,2,0.20815192080070388,67.13380129165003,1.8036292035596768,1868.533873774454,114
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",robust,none,,GMM-diag,6,0.20814809586771044,83.45298619352725,1.2324709751027998,1985.0937351922864,25
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,pca3,0.8296326067357997,Agg-complete,3,0.20809895842958193,67.59359849363781,1.355026155869948,,38
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca3,1.0,GMM-full,2,0.20796408247970233,73.480799503856,1.763392707129589,1934.0938627806993,121
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,none,,GMM-full,2,0.20796408247901674,73.48079950385596,1.7633927071295892,1934.0938627806995,121
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca2,0.7116738368433251,Agg-complete,2,0.2079202093904875,64.20454166760182,1.318617038482448,,51
"rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf,efisiensi_anggaran_it",robust,pca3,1.0,GMM-diag,4,0.20765483736551682,36.695514216997545,2.6290563665931215,2122.6179389702606,22
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",standard,pca3,0.8296326067357997,GMM-full,4,0.20763577402558708,79.92203242847874,1.2745905882614703,2577.3792672186064,56
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,none,,KMeans,2,0.20756006081308007,75.17145499355323,1.6736777897047113,,127
"rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca3,1.0,GMM-diag,3,0.20747583279263795,78.02953470634559,1.4460687109107395,1939.8062656796124,85
"tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,efisiensi_anggaran_it,rasio_adopsi_telemedicine",standard,none,,KMeans,2,0.20741692772334652,67.2835790699522,1.7472554115062868,,113
"skor_kematangan_digital,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf,rasio_adopsi_telemedicine",standard,pca3,0.8591452126787493,Agg-ward,6,0.20738755704488132,79.10871218688474,1.2721290018234093,,23
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,tingkat_keterisian_tempat_tidur_persen,beban_pasien_per_staf",robust,pca3,0.8244340583576067,GMM-full,6,0.20738300737698917,71.75013440251392,1.246055551788276,2148.593102663039,22
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",robust,pca3,1.0,Agg-ward,4,0.2072928229037161,85.890912446642,1.2840154344241883,,45
"skor_kematangan_digital,rata_rata_waktu_respons_rujukan_menit,beban_pasien_per_staf",robust,none,,Agg-ward,4,0.20729282290371603,85.89091244664192,1.2840154344241888,,45
